"","text","page","language","url","title"
"978","ח. עוד ראיתי בספר החסידים סימן שט""ז דכתב, דגזל נלמד מריבית בכמה דברים אף על פי שריבית נותן מרצונו, יעויין שם, ונודע חומר האיסור של ריבית, דמלבד דבא זה ואיבד את זה אינו קם בתחיית המתים, וצר לי מאד על איזה סוחרים דאינן נותנים דעתם במשא ומתן שלהם לאיסורא רבא כדנא, ואין איש שם על לב לבקש תקון חכמינו זכרונם לברכה ולעשות שטר כהוגן על פי הדין, וכדי שלא לתת פשיטי דספרא יכשלו ויאבדו, ועוד רעה חולה דלפעמים קורין לחכמים בעיניהם שיכתבו להם שטר, ולא ידע ולא יבין מה שהוא כותב ושגיאות מי יבין, וכשבא השטר לפני דיינא בארעא וישא עיניו וירא והנה עלה כולו קמשונים, ה""ן בהם נפתל ועקש מחוסר ידיעה, ובמקום להביא שלום על דייני ישראל, הרי על ידי שטר חספא מחרחר ריב ומדון, וכל זה גרמ'א דנפל דרוצים לכתוב בדמים מועטים וחס על דמי סופר מובהק ויצא שכרו בהפסדו, וכבר הוצאתי קל כרוזא בבתי כנסיות, דכל מי שכותב שטר הלואה, עסקא, משכנתא, מתנה, מחילה, שותפות, הטבה, מכירה וכדומה להם, לא יכתוב כי אם על ידי סופר מובהק, ואם אינו יודע מי ומי, שישאל לאחרים כדי שילך אצל חכם בקי סופר מהיר ומומחה, דיהיה נכון לבו בטוח, דחזקת חבר שאינו יוצא תקלה מתחת ידו, ומי יתן והיה להדפיס בלשון לעז מה שכתב בהקדמתו הרב ספרא רבה דישראל בעל ספר שבט בנימין ז""ל, דברי פי חכם חן, דכל העם ישמעו ויראו, ולא כל הרוצה ליטול את השם של סופר יבא ויטול. ועיין תיקון סופרים להרשב""ץ, ועיין יערות דבש ח""ב דרוש ד' נועם מוסרו על פתגם דנא",22,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%90","כף החיים (פאלאג'י)"
"979","ט. בכלל הגזל הוא היכא דמה שלקח מחבירו היה משום כסופא כמו שכתב הרב ברית עולם דף ק""ז סוף ע""א וריש ע""ב דמשום כסופא הוא גזל, ויוסף עוד דוד לומר שם וזה לשונו, וענין זה הוא כשיעמיק האדם בו תסמר שערת בשרו ויהי ציר'ו, דכמה עשירים נותנים משום כסופא כשמפצירים בהם ואינן נותנים מלבם, ויש בדבר גזל וחילול ה' כי יאמרו זה לזה העשירים, כמה אלימי לאפקועי ממונא תופסי התורה, כל כך מכבידים עלינו וכיוצא, וה' הטוב יכפר בעד. וזה מעין דוגמא שכתב רבינו בסימן זה והבא אחריו, ובסימן שי""ח וסימן של""ב, עכ""ד ",22,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%90","כף החיים (פאלאג'י)"
"980","יוד. הא דאמרינן דבכלל נושא ונותן באמונה הוא שיהא הין שלו צדק ולאו שלו צדק, היינו אפילו קורץ בעיניו, מולל ברגליו, מורה באצבעותיו, וכתיב שלח אצבע ודבר און, ואף נענוע הראש יהיה אמת, וכן כל האברים שנאמר מישרים אהבוך, ואף במחשבותיו לא יכזב, ומכל שכן שלא יהיה אחד בפה ואחד בלב אלא יהיה פיו ולבו שוין, כמו שכתב כל זה הרב קיצור של""ה דף נ""ח ע""ג, ודורשי רשומות אמרו, א""ב ג""ד, א'מונה ב'רכה ג'זלה ד'לות כאשר יעויין שם בספר נוהג כצאן יוסף מערכה מ'",22,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%90","כף החיים (פאלאג'י)"
"981","יא. כשישפיע לו הקדוש ברוך הוא ריוח לא ירום לבבו ויכניע עצמו, וכשירבה בעושר יוסיף יותר בשפלות וענוה, ויהיה ירא שמא הוא לרעתו לנכות מזכיותיו, ואם הפסיד בסחורה, לא ידאג ולא יתרע מזליה ויחשוב שהוא לטובתו. כמו שכתב הקדוש של""ה, ונוהג כצאן יוסף, ובספר דרך ישרה, ועיין מה שכתבתי בקונטרס עטרת החיים סימן נ""ב בס""ד ",22,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%90","כף החיים (פאלאג'י)"
"982","יב. אשריהם ואשרי חלקם של האנשים הנגשים אל ה', דהם מפרישים מעשר מכל הריוח אשר יזמין השם יתברך לידם, דהעושה כזאת ומדקדק בחשבון כמו שהוא כשחייב לחבירו מובטח לו דקרנו תרום בכבוד ולא ימוט לעולם, ויותר יגדל שכרו של המפריש מעשר מימי שנותיו, דהיינו דיחשוב מתחילת השנה דיום העשירי יהיה קדש לה', בצום ותשובה ולימוד וצדקה, זולת דאם חל יום העשירי בשבת ויום טוב ובימים שאין מתענין דאסור לו להתענות, ירבה יותר בלימוד ובהתבודדות ולא יצא לחוץ, וכשם דהמפריש מעשר ישלח ה' לו ברכה בנכסיו ובחנוני נא בזאת אמר ה', כן יהיה המפריש מעשר מימיו דיוסיף ה' לו אורך ימים ושנים. ועיין בקיצור של""ה דף נ""ט ע""ב",22,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%90","כף החיים (פאלאג'י)"
"983","יג. בכלל נושא ונותן באמונה הוא שלא ישבח הממכר יותר מדאי ולא יגנה המקח יותר מן השיעור, ומי שהוא איש אמת יאמר בפעם הראשון סוף דעתו, וירגיל להנושאים ונותנים עמו שידעו כולם שאינו משנה בדבורו להוסיף או לגרוע כמו שכתב בקיצור של""ה, וקמח סולת דף נ""ה ע""א",22,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%90","כף החיים (פאלאג'י)"
"984","יד. יזהר האדם כשיש לו משרתים בין בבית בין בשדה ליתן להם שכר עבודתם לפי מה שקצב עמו זמן לתת לו ליום או לשבוע או לחודש או לשנה ולא יעבור, ולא ידחהו מיום אל יום, ובפרט כשהלך מאצלו על איזה סיבה כי לא היה להם השוואה, שלא יבקש עילה ואיזה הקפדה בתואנות ודחיות שלא לפרוע לו, ויעורר עליו בזיונות וקללות וחרפה ובוז, מלבד האיסור כי בנפשו דיבר, והירא את דבר ה' אדרבה כשהולך מאצלו יעשה לו ויתור על שכרו ולא ידקדק עמו בחשבון, גם בהיות המשרת עמו בביתו או בחנותו יתן לו שכרו כפי הערך ששוה לו ולא יבקש צמצומים להרויח מעט משכרו הראוי לו, דאם אינו נותן לו די ספוקו, בדוק ומנוסה דסופו לגזול ממנו, ואל יבוזו לגנב כי יגנוב למלא נפשו כי ירעב, דכיון דאינו נותן לו מה שצריך למזונות ביתו, מה יעשה ונמצא דמרויח לשעה מנה ואחרי כן יפסיד מאתים ויותר כי בגזלה אינו דבר קצוב שיוכל לשער, ודבר זה תלוי שיהיה לו שכל ובינה להיות רואה את הנולד, וראה בעיניך מה שכתב רלב""ג סדר נח דף כ' ע""ד בתועלת השישי ויהיה מתוק לפיך",22,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%90","כף החיים (פאלאג'י)"
"985","טו. עוד ראיתי ברבת מבני עמינו דעושים עושק לשכיר מלתת לו שכרו, ולא זו בלבד אלא כשבא לשאול שכר פעולתו ויגער בו ודוחהו בפחי נפש, והוא עון פלילי, ויש מהם אומרים לפועל ולשכיר, אם תרצה שאשלם לך שכר פעולתך תעשה לי זה השירות ואז אשלם לך, וזה, תכף כדי ליקח מעותיו עושה את שאלתו, וכשגמר השירות אומר לו למחר תבא ואתן לך, ואין רעה גדולה מזו, ובודאי דאל זה כיוון הנביא ישעיה עליו השלום בכפל הכתוב, ברעהו יעבוד חינם ופועלו לא יתן לו, דבא לרמוז אל נדון כזה דנתרצה הפועל לעשות לו שירות חינם אדעתא דיפרע לו בעת ההיא, וכשלא נתן לו למפרע יעבוד חינם, והוא גזל גמור כדקיימא לן בחושן משפט סימן רס""ד, דפעולה בסתם אינו יכול לומר בחינם עשית עמדי, וכל שכן זה דהיה בתנאי מפורש שיתן לו בעת ההיא, וזהו שאמר ברעהו יעבוד חינם, וזה עבודת חינם הוא בתנאי כי שלם ישלם לו שכר פעולתו, ועם כל זה שקר ענה באחיו ופועלו דמאז מקדם לא יתן לו, ועוד נראה לומר דרך רמז, והוא דימצא לפעמים דיש לו לאדם איזה בן בית עני או שכן מסכן, וזה הבעל בית שואל ממנו איזה עבודה ושירות בבוקר או בערב או באישון לילה, והכל בדרך אחוה חינם אין כסף, וזה העני סובל הטורח אדעתא דיבא יומו שיהיה להבעל הבית איזה שירות להרויח בו, אזי קורא אותי לעמוד על אותה מלאכה, ואז יהיה לי הרוחה וישתלם חלף עבודתו מכל השירות שעושה לו דאומר בלבו מי הקדימני בבית הזה, וכשהבעל הבית לא עשה כן ושוכר פועלים אחרים זרים ואינו קורא לאשר על ביתו, בודאי כי משולל דרך ארץ ויש בו סרך גזל מכל השירות שעשה לו בחינם, דהיה מצפה מתי יבא לידי מלאכת בעל הבית, אם כן זהו שאמר ברעהו יעבוד חינם, ואם תאמר יסבול זה הטירחא חינם נגד כשיארע לו פעולה ולא לזרים אתו, לזה אמר ופועלו, מה ששכר פעולה שנותן עליה דמים לא יתן לו, לו דייקא, לאפוקי דנותנם לאחרים, ודו""ק ועיין בספר אורחות יושר, והובאו דבריו בספר קמח סולת דף ס""א יע""ש ",22,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%90","כף החיים (פאלאג'י)"
"986","טז. ראוי לאדם שיברח מלהיות משאו ומתנו בדברים אשר מעותדים להיות אחריות בהם מחשש איסור, כגון שמירת חטי דפסחא, וכן בעשיית המצות, וכן במכירת יין ושכר, וכן בכל דבר שיוצא מהם תקלה כאשר הארכתי בפרקים של ספרי הקטן תוכחת חיים בסייעתא דשמיא, אין כאן מקום להאריך, ואולם עיקר הכל שיהיה לבו נכון בטוח בה', ולעולם אל ימנע אדם עצמו מן הרחמים להתפלל אל ה' שיזמין לו פרנסתו בהיתר ולא באיסור ולאכול לשבעה, כי הוא האל המכין טרף ומזון לכל נברא, וגדול כח התפילה שיהיה פרנסתו מצויה לו, והבוטח בה' חסד יסובבנו כן יהי רצון אמן",22,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%90","כף החיים (פאלאג'י)"
"987","",22,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%90","כף החיים (פאלאג'י)"
"988","",22,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%90","כף החיים (פאלאג'י)"
"989","",22,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%90","כף החיים (פאלאג'י)"
"990","",22,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%90","כף החיים (פאלאג'י)"
"991","",22,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%90","כף החיים (פאלאג'י)"
"992","<< · כף החיים (פאלאג'י) · כב · >>",23,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%91","כף החיים (פאלאג'י)"
"993","",23,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%91","כף החיים (פאלאג'י)"
"994","סימן כב",23,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%91","כף החיים (פאלאג'י)"
"995","",23,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%91","כף החיים (פאלאג'י)"
"996","    ",23,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%91","כף החיים (פאלאג'י)"
"997","עריכה",23,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%91","כף החיים (פאלאג'י)"
"998","",23,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%91","כף החיים (פאלאג'י)"
"999","",23,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%91","כף החיים (פאלאג'י)"
"1000","",23,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%91","כף החיים (פאלאג'י)"
"1001","",23,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%91","כף החיים (פאלאג'י)"
"1002","אף ידי יסדה,",23,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%91","כף החיים (פאלאג'י)"
"1003","אפרוש את כפי בנטילת ידים לסעודה ",23,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%91","כף החיים (פאלאג'י)"
"1004","א. קודם שיתחיל ליטול יאמר שאו ידיכם קודש ולא אחר הנטילה משום תכף, חסד לאלפים דף כ' ע""א, ועיין אליהו זוטא, וסולת בלולה ",23,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%91","כף החיים (פאלאג'י)"
"1005","ב. כפי דברי רש""ל ומגן אברהם, טוב שינהגו ליטול על הסדר שיושבים בשלחן ולא להתחיל מן הגדול, דאדרבא זהו כבודו כרוב גודלו שיטול סמוך לברכת המוציא שלא להפסיק, ועיין באליהו זוטא, ועולת תמיד, וידוע דשיעור ההפסק הוא כשיעור הליכת כ""ב אמה, ונתנו סימן, ב""ך יברך. כמו שכתב בקמח סולת, ועיין בספר אדני פז, ובפרי מגדים במשבצות זהב ואשל אברהם, ובספר עבודה ומורה דרך",23,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%91","כף החיים (פאלאג'י)"
"1006","ג. יגביה ידיו למעלה כדכתיב וינטלם וינשאם, ודוקא האצבעות, כמו שכתב בפרי מגדים, ומחצית השקל, ועיין בציוני סדר עקב, ולעיל סימן ח', וברש""ל, ובאליהו זוטא, ויזהר לנגב היטב, הא לאו הכי כאילו אוכל לחם טמא, ותראה באותיות לחמ""ם טמ""א בגימטריא בל""א ניגו""ב ידי""ם, עיין לבוש, ואליהו זוטא, וכתב בספר עמודי שמים, דכשיגביה ידיו יגביה ימין על שמאל קצת, יע""ש",23,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%91","כף החיים (פאלאג'י)"
"1007","ד. יברך קודם הניגוב ולא יהיה נוגב ומברך, ולא ינגב בחלוקו, ולאו דוקא בחלוקו אלא הוא הדין בבגדיו באיזה מהם, והעושה כן בא לידי שכחה כן כתב בספר אשל בפרי, ובבאר היטב, ועיין חסד לאלפים סימן ק""ב דף צ""ו ע""א ודף צ""ז ע""ב, ולעיל סימן ח' אות ג' בס""ד",23,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%91","כף החיים (פאלאג'י)"
"1008","ה. חמשה דברים צריכים נטילת ידים, וסימנם ושבולת שטפתנ""י כנסת הגדולה סימן קנ""ח משם אבודרהם בברכת אשר יצר, ועיין קמח סולת דף ל' ע""ד ",23,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%91","כף החיים (פאלאג'י)"
"1009","ו. יזהר ליטול ידיו אפילו לפחות מכביצה אלא שלא יברך, אבל פחות מכזית אפילו נטילת ידים לא בעי רוב דגן סימן נ', ודבר זה נפתח בגדולים עיין אליהו זוטא, וערך השלחן, ופרי מגדים במשבצות זהב ואשל אברהם, וזכור לאברהם אות נ', ומחצית השקל, וספר עבודה ומורה דרך, ובברכי יוסף, ושיורי ברכה, ואחרון חביב בספר פתח הדביר הנדפס מחדש לרב ספר'א אור החיים נר""ו דעמד בזה בסימן קנ""ח אות א' יע""ש, ולטיבולו במשקה אפילו פחות מכזית בעי נטילת ידים, ואפילו שהוא לנקות הפירות במים, אלא דאם הוא תכף אחר ברכת המזון אין צריך נטילת ידים. ברכי יוסף, ואגורה באהלך דף ז' ע""ג, ועיין מט""י, וערך השלחן, וכסא אליהו ",23,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%91","כף החיים (פאלאג'י)"
"1010","ז. אם יצא מבית הכסא והוא בא לישב בשולחן לאכול, אשכחן סברות רבות בהאי מילתא, סברא ראשונה דיטול שתי פעמים כי ברכת אשר יצר הוא הפסק, ובין נטילה לנטילה יגע במקומות שיתחייב בנטילת ידים, סברא שניה, דאחר שיגמור הנטילת ידים שלש פעמים יערה עוד הפעם ואחר כך יברך שתים, ואין קפידה בזה על הפסק של ברכת אשר יצר, סברא שלישית, דנטילה ראשונה לא יעשה כתקונה ואחר כך יעשה כתקונה ויברך שתים כנזכר, ועל ארבעה שנוהגים לשום הפרש בין גדולים לקטנים, והלוקח סברת המחמירים אפילו בחורף תבא עליו ברכה, ולענין סדר הברכות נמי מצינו סברות חלוקות, אחת דבתחילה אשר יצר ושוב על נטילת ידים, ואם הקדים על נטילת ידים אין קפידא, שנית דלכתחילה יברך בתחילה על נטילת ידים ואחר כך אשר יצר, שלישית דיאמר על נטילת ידים והמוציא ואחר כך אשר יצר, והאומרים דאשר יצר בתחילה, יש מהם שאמרו דיאמר אשר יצר בין שפיכה לשפיכה ועל נטילת ידים בנגוב, וכל אלו הסברות תמצאם ברבנן סבוראי. ואשא את שמותם על שפתי, רש""י בפרד""ס דף ל""ח ע""א, ספר החסידים סימן נ""ח, מוהר""מ ב""ב בתשובות הקצרות, קיצור של""ה דף מ' סוף ע""ג, ובהג""ה שם ריש ע""ד, אליהו זוטא, ומשבצות זהב, ואשל, ומחצית השקל, וערך השלחן, וספר עבודה ומורה דרך, ושמן המאור, וחסד לאלפים דף צ""ו ע""ב, ובלבוש שם, ובספר בית דוד סימן ע""ו, ובאספקלריא המאירה דף ק""ז ריש ע""א, ובזכור לאברהם מערכת נ', ובספר בית מנוחה דף ל""ה ע""ב, ובספר נוהג כצאן יוסף דף כ""ח סוף ע""ב, ובספר פתח הדביר סימן קס""ה אות ב' ",23,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%91","כף החיים (פאלאג'י)"
"1011","ח. רבינו בחיי בספר שלחן ד' נתן סימן להדינים שיש במים ראשונים לעיכובא מה שלא יש במים אחרונים, והם ראשי תיבות כה""ן ח""ן שע""ה מכפרת ועיין קמח סולת דף ל' ע""ד",23,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%91","כף החיים (פאלאג'י)"
"1012","ט. אם אוכל פת כדי למתק השתיה או המליח יטול בלא ברכה. ערך השלחן סימן רי""ב, ועולת תמיד דף כ""ז ע""ב משם עמק ברכה, ועיין נמי בספר אשל מפרי, וכל זה נעלם מהרב משחא דרבותא סימן ק""ע, ועיין זכור לאברהם ח""ג מערכת נ', ובספר בית מנוחה",23,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%91","כף החיים (פאלאג'י)"
"1013","יוד הסכמת מורינו הרב שיירי כנסת הגדולה, והרב בית דוד, ולקט הקמח, הוא דתרי חומרי לא עבדינן, דהיינו היכא דהוא מבושל וגם על ידי כף או מזלג דאין צריך נטילת ידים. ועיין בספר עיקרי הד""ט סימן ט' אות ג' לענין האוכל במגריפה או בכף, ועיין במש""כ בספרי זוטא רוח חיים סימן קנ""ח לענין שכר וקפה וכדומה להם שהעליתי בס""ד, ועיין זכור לאברהם ח""ג מערכת נ'",23,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%91","כף החיים (פאלאג'י)"
"1014","יא. יזהר הרבה שלא ישבו הבנים הקטנים בשלחן אם אינן נוטלים ידיהם כראוי, ולא יעשה בזה פעמים שאתה מתעלם, דמלבד שנוגעים במאכל מסתמא בידים מזוהמות, עוד זאת משום חנוך לנער ועיין לעיל סימן ח'",23,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%91","כף החיים (פאלאג'י)"
"1015","יב. זכור לטוב להרב מהר""א אלקלעי ז""ל בזכור לאברהם מערכת נ', דלימדנו להועיל אופן הנטילה כיצד יעשה בסדר נאות שיהיה בלי פקפוק, והאיש הירא יראת ה' טהורה הוא שיתנהג כסדר שכתב שם. וכזה ראה וקידש בספר אורחות צדיקים לגורי האר""י, ועיין בספר בית מנוחה, ועיין מה שכתבתי אני בעניי בקונטרס חיים לראש בדיני ורחץ ובדיני רחצה קצת דינים מנטילת ידים, ולעיל בנטילת ידים שחרית, ועוד תשוב ותראה בספרי הקטן רוח חיים סימן קנ""ח מה שכתבתי שם בחמלת ה' עלי ",23,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%91","כף החיים (פאלאג'י)"
"1016","יג. נטילת ידים לסעודה, כתב בקיצור של""ה דף ט""ל ע""ד דיטול שמאל תחילה, וכן כתב בספר עבודה ומורה דרך, אכן בחסד לאלפים דף צ""ו ע""ב כתב דימין תחילה, וכן כתב בשמן המאור, ובאשל מפרי, ומחצית השקל, אלא דאפילו למאן דאמר שמאל תחילה, משמע לפי הטעם דמודה מיהא דהיכא דנוטל מיד אחר יהיה ימין תחילה",23,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%91","כף החיים (פאלאג'י)"
"1017","יד. לא ירחוץ ידיו לא ראשונים ולא אחרונים מכלי של מים שבירך עליו. כדמשמע מדברי ספר החסידים, ובתשובות הגאונים בספר נהרות דמשק סימן רע""ו, ועיין מה שכתב רב אחאי גאון כמהר""א אשכנזי נר""ו בספר הבהיר מעשה אברהם סימן מ', ובמדרש תלפיות דף רי""ב ע""ג, ועיין מה שכתב ידיד נפשי חכם בני נר""ו בספר והוכיח אברהם דף ז' ע""ב",23,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%91","כף החיים (פאלאג'י)"
"1018","טו. כתבתי בספרי הקטן רוח חיים סימן קנ""ט, דאם אשתו נדה וחולה הותר לבעלה ליתן לה שתעשה נטילת ידים, עיין שם בס""ד",23,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%91","כף החיים (פאלאג'י)"
